stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type,stop_code
-36.98554,merged_29,174.88032,51246-20180702170310_v67.28,,,Great South Rd/AUT Manukau,1,51246
-36.89014,merged_30,174.79379,7612-20180725154052_v68.11,11752-20180725154052_v68.11,,Opp 205 Great South Rd,0,7612
-37.02888,merged_29,174.88501,51142-20180702170310_v67.28,,,Friedlanders Rd/Eddowes St,1,51142
-37.06365,merged_29,174.94492,2553-20180702170310_v67.28,51614-20180702170310_v67.28,,Railway St outside Countdown,0,2553
-36.846,merged_30,174.60821,5553-20180725154052_v68.11,21067-20180725154052_v68.11,,211 Don Buck Rd,0,5553
-36.78947,merged_29,174.76133,3351-20180702170310_v67.28,41116-20180702170310_v67.28,,5 Taharoto Rd,0,3351
-36.60863,merged_29,174.78343,41782-20180702170310_v67.28,,,Opp 1191 Whangaparaoa Rd,1,41782
-36.8843,merged_30,174.7152,8233-20180725154052_v68.11,11241-20180725154052_v68.11,,911 New North Rd,0,8233
-36.9786,merged_30,174.87553,2347-20180725154052_v68.11,61106-20180725154052_v68.11,,5 Pembroke St,0,2347
-36.69412,merged_30,174.75031,3004-20180725154052_v68.11,41554-20180725154052_v68.11,,1062 Beach Rd,0,3004
-36.9095,merged_30,174.62462,21566-20180725154052_v68.11,,,508 to 515 West Coast Rd,1,21566
-36.69824,merged_30,174.75357,41552-20180725154052_v68.11,,,Beach Rd and Long,1,41552
-36.88938,merged_30,174.73701,8313-20180725154052_v68.11,11278-20180725154052_v68.11,,439 Sandringham Rd,0,8313
-36.75624,merged_30,174.71979,3647-20180725154052_v68.11,41432-20180725154052_v68.11,,57 Caribbean Dr,0,3647
-36.86837,merged_30,174.76093,8502-20180725154052_v68.11,11713-20180725154052_v68.11,,Mt Eden Rd near Enfield St,0,8502
-36.87224,merged_29,174.62223,5424-20180702170310_v67.28,21131-20180702170310_v67.28,,66 Swanson Rd,0,5424
-36.64227,merged_30,174.64608,4826-20180725154052_v68.11,41669-20180725154052_v68.11,,Dairy Flat Hwy by Wilks Rd,0,4826
-36.65014,merged_30,174.66895,61108-20180725154052_v68.11,,,East Coast Rd near Wilks Rd,1,61108
-36.84583,merged_30,174.76621,7047-20180725154052_v68.11,11002-20180725154052_v68.11,,99 Queen St,0,7047
-36.64233,merged_29,174.66921,4233-20180702170310_v67.28,41825-20180702170310_v67.28,,East Coast Rd near Spur Rd,0,4233
-36.8739,merged_29,174.81427,31448-20180702170310_v67.28,,,Lucerne Rd/Kenny Rd,1,31448
-36.8848,merged_29,174.90315,31579-20180702170310_v67.28,,,Sunderlands Rd/Loloma Drive,1,31579
-36.87895,merged_29,174.91085,6157-20180702170310_v67.28,31590-20180702170310_v67.28,,203 Bucklands Beach Rd,0,6157
-36.81487,merged_29,174.80344,3498-20180702170310_v67.28,41028-20180702170310_v67.28,,130 Vauxhall Rd,0,3498
-36.91414,merged_30,174.92762,6251-20180725154052_v68.11,31683-20180725154052_v68.11,,111 Whitford Rd,0,6251
-36.6981,merged_30,174.74065,3024-20180725154052_v68.11,41607-20180725154052_v68.11,,144 Stredwick Dr,0,3024
-36.61075,merged_29,174.80069,41801-20180702170310_v67.28,,,Gulf Harbour School Bus Bay,1,41801
-37.03451,merged_30,174.90758,51077-20180725154052_v68.11,,,Great South Rd/Manukau Golf Course,1,51077
-36.88411,merged_30,174.90099,32001-20180725154052_v68.11,,,Pigeon Mountain Rd/Argo Drive,1,32001
-36.91396,merged_29,174.87815,1971-20180702170310_v67.28,32020-20180702170310_v67.28,,57 Reeves Rd,0,1971
-36.86515,merged_30,174.78906,7664-20180725154052_v68.11,31419-20180725154052_v68.11,,Opp 15 Shore Rd,0,7664
-37.06208,merged_29,174.94179,51554-20180702170310_v67.28,,,Great South Rd/Elliot St,1,51554
-36.8104,merged_30,175.05744,61094-20180725154052_v68.11,,,Obrien Rd Opp Te Whau,1,61094
-36.90545,merged_29,174.89057,6068-20180702170310_v67.28,31636-20180702170310_v67.28,,262 Pakuranga Rd,0,6068
-36.91632,merged_29,174.78049,11581-20180702170310_v67.28,,,Trafalgar St/Onehunga Pool,1,11581
-36.75381,merged_29,174.73771,3322-20180702170310_v67.28,41636-20180702170310_v67.28,,12 Juniper Rd,0,3322
-36.92409,merged_29,174.84123,7808-20180702170310_v67.28,11688-20180702170310_v67.28,,503 Mt Wellington Hwy,0,7808
-36.83626,merged_30,174.63305,21029-20180725154052_v68.11,,,Colwill Rd/Kintara Drive,1,21029
-36.85091,merged_30,174.74451,7220-20180725154052_v68.11,11046-20180725154052_v68.11,,254 Ponsonby Rd,0,7220
-36.96819,merged_30,174.82208,51768-20180725154052_v68.11,,,Buckland Rd/Massey Rd,1,51768
-36.91393,merged_30,174.91599,31690-20180725154052_v68.11,,,Botany Rd/Millhouse Reserve,1,31690
-36.82718,merged_29,174.60784,5563-20180702170310_v67.28,21546-20180702170310_v67.28,,499 Don Buck Rd,0,5563
-37.09701,merged_29,174.94779,51003-20180702170310_v67.28,,,Great South Rd/Sutton Rd,1,51003
-36.88784,merged_30,174.75139,8054-20180725154052_v68.11,11438-20180725154052_v68.11,,Opp 142 Balmoral Rd,0,8054
-36.92093,merged_29,174.64863,5294-20180702170310_v67.28,21356-20180702170310_v67.28,,120 Glendale Rd,0,5294
-36.7991,merged_30,174.59619,5742-20180725154052_v68.11,21484-20180725154052_v68.11,,186 Fred Taylor Dr,0,5742
-36.95499,merged_29,174.81549,2495-20180702170310_v67.28,51745-20180702170310_v67.28,,9 Bicknell Rd,0,2495
-36.61155,merged_30,174.68617,4912-20180725154052_v68.11,41678-20180725154052_v68.11,,74 Hibiscus Coast Hwy,0,4912
-36.80668,merged_29,174.78934,3397-20180702170310_v67.28,41067-20180702170310_v67.28,,163 Lake Rd,0,3397
-36.91809,merged_29,174.66503,21424-20180702170310_v67.28,,,Titirangi Rd/Old Titirangi Rd,1,21424
-36.85521,merged_29,174.83659,31047-20180702170310_v67.28,,,Kohimarama Rd/Kohimarama School,1,31047
-36.8832,merged_30,174.7841,1487-20180725154052_v68.11,11749-20180725154052_v68.11,,69 Market Rd,0,1487
-36.78159,merged_29,175.00841,1153-20180702170310_v67.28,61006-20180702170310_v67.28,,135 Ocean View Rd,0,1153
-37.02742,merged_29,174.86502,6854-20180702170310_v67.28,51170-20180702170310_v67.28,,22 Burundi Ave,0,6854
-36.82754,merged_29,174.79668,41640-20180702170310_v67.28,,,Victoria Rd and Hastings,1,41640
-36.80374,merged_29,174.74768,41136-20180702170310_v67.28,,,Exmouth Rd and Howard,1,41136
-36.86821,merged_29,174.72483,8122-20180702170310_v67.28,11114-20180702170310_v67.28,,Great North Rd near St Lukes Rd,0,8122
-36.93898,merged_30,174.91856,2238-20180725154052_v68.11,31707-20180725154052_v68.11,,166 Kilkenny Drv,0,2238
-36.90917,merged_29,174.63387,5435-20180702170310_v67.28,21321-20180702170310_v67.28,,413 West Coast Rd,0,5435
-36.85923,merged_29,174.82968,7854-20180702170310_v67.28,31915-20180702170310_v67.28,,Opp 116 Patteson Ave,0,7854
-36.75172,merged_30,174.70403,3621-20180725154052_v68.11,49570-20180725154052_v68.11,,7 William Pickering Dr,0,3621
-36.73683,merged_29,174.69109,41497-20180702170310_v67.28,,,Albany Primary School,1,41497
-36.89264,merged_29,174.92528,6263-20180702170310_v67.28,31607-20180702170310_v67.28,,39 Ridge Rd,0,6263
-36.88574,merged_29,174.64484,5111-20180702170310_v67.28,21214-20180702170310_v67.28,,9 Te Atatu Rd,0,5111
-36.88608,merged_29,174.6554,21282-20180702170310_v67.28,,,Barrys Rd/Glendene School,1,21282
-36.89458,merged_30,174.83719,7487-20180725154052_v68.11,31468-20180725154052_v68.11,,229 Marua Rd,0,7487
-36.8104,merged_30,175.05744,1117-20180725154052_v68.11,61094-20180725154052_v68.11,,O'Brien Rd opp Te Whau Dr,0,1117
-36.82383,merged_30,174.74805,4098-20180725154052_v68.11,41173-20180725154052_v68.11,,Opp 22 Queen St,0,4098
-36.89451,merged_30,174.73535,11280-20180725154052_v68.11,,,Sandringham Rd/Parry St,1,11280
-36.61391,merged_29,174.69025,41727-20180702170310_v67.28,,,Whangaparaoa Rd and Hibiscus Hwy,1,41727
-36.75203,merged_30,174.72817,41385-20180725154052_v68.11,,,Constellation Station,1,41385
-36.79584,merged_29,175.04587,61046-20180702170310_v67.28,,,Belgium St,1,61046
-36.67867,merged_29,174.64484,4838-20180702170310_v67.28,41661-20180702170310_v67.28,,Dairy Flat Hwy opp Green Rd,0,4838
-36.76169,merged_29,174.73865,3240-20180702170310_v67.28,41384-20180702170310_v67.28,,Sunnynook Bus Station Platform 3 B,0,3240
-36.86972,merged_29,174.77883,0115-20180702170310_v67.28,,,Newmarket Train Station,0,115
-36.86542,merged_30,174.84389,7838-20180725154052_v68.11,31054-20180725154052_v68.11,,299 Kohimarama Rd,0,7838
-36.83122,merged_29,174.62185,21844-20180702170310_v67.28,,,Moire near Holmes,1,21844
-36.87452,merged_30,174.8376,31379-20180725154052_v68.11,,,Norman Lesser Drive/Greenbank Drive,1,31379
-36.87357,merged_30,174.76956,8618-20180725154052_v68.11,11519-20180725154052_v68.11,,Opp 103 Mountain Rd,0,8618
-37.09156,merged_30,174.94454,2511-20180725154052_v68.11,51004-20180725154052_v68.11,,571 Great South Rd Papakura,0,2511
-36.95346,merged_29,174.86886,6397-20180702170310_v67.28,31830-20180702170310_v67.28,,51b Gilbert Rd,0,6397
-36.9495,merged_30,174.79678,6676-20180725154052_v68.11,51422-20180725154052_v68.11,,Opp 59 Mahunga Dr,0,6676
-36.80374,merged_30,174.74768,41136-20180725154052_v68.11,,,Exmouth Rd and Howard,1,41136
-36.8946,merged_29,174.69752,1456-20180702170310_v67.28,11796-20180702170310_v67.28,,Stop D Avondale,0,1456
-37.03963,merged_29,174.8784,2168-20180702170310_v67.28,51564-20180702170310_v67.28,,238 Mahia Rd,0,2168
-36.92842,merged_30,174.85715,1374-20180725154052_v68.11,11902-20180725154052_v68.11,,378 Panama Rd,0,1374
-36.76498,merged_29,174.71816,3860-20180702170310_v67.28,49575-20180702170310_v67.28,,2 Albany Hwy,0,3860
-36.85885,merged_30,174.73084,8087-20180725154052_v68.11,11087-20180725154052_v68.11,,417 Richmond Rd,0,8087
-36.92432,merged_30,174.90101,2128-20180725154052_v68.11,31755-20180725154052_v68.11,,44 Burswood Dr,0,2128
-36.83795,merged_29,174.61121,5608-20180702170310_v67.28,61155-20180702170310_v67.28,,18 Reynella Dr,0,5608
-36.85822,merged_29,174.78446,7665-20180702170310_v67.28,11497-20180702170310_v67.28,,16 St Stephens Ave,0,7665
-36.91616,merged_29,174.77172,11578-20180702170310_v67.28,,,Trafalgar St/Pleasant St,1,11578
-36.79318,merged_29,174.61624,5993-20180702170310_v67.28,21499-20180702170310_v67.28,,50 Brigham Creek Rd,0,5993
-36.91243,merged_30,174.92606,31681-20180725154052_v68.11,,,Whitford Rd/Gillett Place,1,31681
-36.72789,merged_29,174.72899,3148-20180702170310_v67.28,41580-20180702170310_v67.28,,678 East Coast Rd,0,3148
-36.8259,merged_30,174.80851,41020-20180725154052_v68.11,,,Cheltenham Rd and Tainui,1,41020
-36.89969,merged_30,174.6161,5328-20180725154052_v68.11,21237-20180725154052_v68.11,,70 Forest Hill Rd,0,5328
-36.81983,merged_30,174.73701,41188-20180725154052_v68.11,,,Hinemoa St and Awanui,1,41188
-36.90348,merged_30,174.61263,5324-20180725154052_v68.11,21560-20180725154052_v68.11,,126 Forest Hill Rd,0,5324
-36.76924,merged_29,174.72618,41325-20180702170310_v67.28,,,Wairau Rd and Ellice,1,41325
-36.84513,merged_29,174.75667,1330-20180702170310_v67.28,11928-20180702170310_v67.28,,Opp 47 Halsey St,0,1330
-37.0518,merged_30,174.88092,51125-20180725154052_v68.11,,,Carnoustie Dr/Hadley Wood Dr,1,51125
-36.98609,merged_29,174.88956,31876-20180702170310_v67.28,,,Diorella Dr/Charntay Ave,1,31876
-37.06065,merged_30,174.94237,51618-20180725154052_v68.11,,,O'Shannessey St/Service Lane,1,51618
-36.91632,merged_29,174.7675,11577-20180702170310_v67.28,,,Herd Rd/Selwyn Heights Village,1,11577
-36.88635,merged_30,174.6095,5389-20180725154052_v68.11,21144-20180725154052_v68.11,,181 Sturges Rd,0,5389
-36.58239,merged_29,174.68991,49523-20180702170310_v67.28,,,Centreway Rd and Westhoe,1,49523
-36.93189,merged_29,174.71607,8684-20180702170310_v67.28,11363-20180702170310_v67.28,,87 Halsey Dr,0,8684
-37.04201,merged_29,174.9263,2570-20180702170310_v67.28,51805-20180702170310_v67.28,,Kauri Heart Ave near Aviation St,0,2570
-36.94167,merged_30,174.63658,5946-20180725154052_v68.11,21568-20180725154052_v68.11,,96 Woodlands Park Rd,0,5946
-36.77869,merged_30,174.75143,41344-20180725154052_v68.11,,,Nile Rd and Brook,1,41344
-36.63665,merged_29,174.74514,4543-20180702170310_v67.28,61134-20180702170310_v67.28,,17 Link Crescent,0,4543
-36.86542,merged_30,174.86177,31102-20180725154052_v68.11,,,Mt Taylor Drive/Sierra St,1,31102
-36.87258,merged_30,174.63883,21200-20180725154052_v68.11,,,Edmonton Rd/Chilcott Rd,1,21200
-36.94331,merged_30,174.8981,2054-20180725154052_v68.11,31726-20180725154052_v68.11,,30 Smales Rd,0,2054
-36.78649,merged_29,174.72855,3747-20180702170310_v67.28,41297-20180702170310_v67.28,,45 Lingfield St,0,3747
-36.92722,merged_29,174.91274,6235-20180702170310_v67.28,31696-20180702170310_v67.28,,325 Botany Rd,0,6235
-36.85908,merged_30,174.71487,1051-20180725154052_v68.11,11704-20180725154052_v68.11,,Meola Rd Opp MOTAT 2,0,1051
-36.78928,merged_29,174.75732,41121-20180702170310_v67.28,,,Karaka St and Taharoto,1,41121
-36.87332,merged_30,174.76926,8621-20180725154052_v68.11,11519-20180725154052_v68.11,,103 Mountain Rd,0,8621
-36.95227,merged_30,174.87003,31829-20180725154052_v68.11,,,Gilbert Rd/Gaye Cr,1,31829
-36.84644,merged_30,174.77187,11066-20180725154052_v68.11,,,Anzac Ave/Beach Rd,1,11066
-36.77978,merged_29,174.72956,3727-20180702170310_v67.28,41302-20180702170310_v67.28,,111 Chivalry Rd,0,3727
-36.89662,merged_30,174.86146,7541-20180725154052_v68.11,31551-20180725154052_v68.11,,52 Tripoli Rd,0,7541
-36.85996,merged_29,174.64419,21185-20180702170310_v67.28,,,Flanshaw Rd/Sylvan Crescent,1,21185
-36.84243,merged_30,174.76708,9600-20180725154052_v68.11,96001-20180725154052_v68.11,,Downtown Ferry Terminal Pier 1,0,9600
-36.89759,merged_30,174.61375,5334-20180725154052_v68.11,21152-20180725154052_v68.11,,218 Henderson Valley Rd,0,5334
-36.79318,merged_29,175.02573,61057-20180702170310_v67.28,,,Surfdale,1,61057
-36.61093,merged_29,174.70864,41726-20180702170310_v67.28,,,Marellen Dr and Whangaparaoa,1,41726
-36.83552,merged_29,174.65644,21921-20180702170310_v67.28,,,Beach Rd/Hospice West Auckland,1,21921
-36.92525,merged_30,174.74388,11469-20180725154052_v68.11,,,Morrie Laing Ave/Albrecht Ave,1,11469
-36.89845,merged_30,174.63798,5308-20180725154052_v68.11,21270-20180725154052_v68.11,,60 Sunnyside Rd,0,5308
-37.04606,merged_29,174.9229,2773-20180702170310_v67.28,51740-20180702170310_v67.28,,199 Great South Rd,0,2773
-36.86224,merged_30,174.87542,31087-20180725154052_v68.11,,,Riddell Rd/Glendowie Park,1,31087
-36.82376,merged_29,174.62488,21529-20180702170310_v67.28,,,Moire Rd and Oreil Ave,1,21529
-36.78008,merged_29,174.74032,3739-20180702170310_v67.28,41335-20180702170310_v67.28,,Archers Rd opp Locket Rd,0,3739
-36.91036,merged_29,174.65024,21360-20180702170310_v67.28,,,Glendale Rd/Glen Eden Library,1,21360
-36.88914,merged_30,174.65374,21281-20180725154052_v68.11,,,Barrys Rd/Glendene Ave corner,1,21281
-36.84509,merged_29,174.7685,7020-20180702170310_v67.28,11813-20180702170310_v67.28,,32 Customs St East,0,7020
-36.94331,merged_29,174.8981,2054-20180702170310_v67.28,31726-20180702170310_v67.28,,30 Smales Rd,0,2054
-37.06496,merged_29,174.9463,2716-20180702170310_v67.28,51012-20180702170310_v67.28,,Papakura Train Station,0,2716
-36.9802,merged_30,174.86307,51274-20180725154052_v68.11,,,Carruth Rd/Fairview Rd,1,51274
-37.02384,merged_30,174.91698,6761-20180725154052_v68.11,51090-20180725154052_v68.11,,51 Riverton Dr,0,6761
-37.00184,merged_29,174.88957,51235-20180702170310_v67.28,,,Great South Rd/ Kerrs Rd,1,51235
-36.91342,merged_29,174.62122,5951-20180702170310_v67.28,21863-20180702170310_v67.28,,Shaw Rd outside Oratia Primary,0,5951
-36.90951,merged_30,174.73957,11894-20180725154052_v68.11,,,Denbigh Ave/Dominion Rd,1,11894
-36.76242,merged_29,174.72899,3838-20180702170310_v67.28,41416-20180702170310_v67.28,,54 Target Rd,0,3838
-36.96835,merged_30,174.81324,51388-20180725154052_v68.11,,,Ashley Ave/Robertson Rd,1,51388
-36.91161,merged_29,174.84549,7921-20180702170310_v67.28,31529-20180702170310_v67.28,,22 Carbine Rd,0,7921
-36.61853,merged_29,174.77405,41779-20180702170310_v67.28,,,Whangaparaoa Rd and Roberts,1,41779
-36.75427,merged_29,174.69879,43629-20180702170310_v67.28,,,Albany Hwy and Rothwell Ave,1,43629
-36.87442,merged_29,174.8343,31380-20180702170310_v67.28,,,Norman Lesser Drive/Pyatt Crescent,1,31380
-36.89667,merged_29,174.93357,1933-20180702170310_v67.28,31955-20180702170310_v67.28,,43 Cook St,0,1933
-36.95849,merged_29,174.64908,21807-20180702170310_v67.28,,,/735 South Titirangi Rd,1,21807
-36.86968,merged_29,174.61837,21129-20180702170310_v67.28,,,/105 and 114 Swanson Rd,1,21129
-36.62401,merged_30,174.7214,4655-20180725154052_v68.11,41738-20180725154052_v68.11,,459 Whangaparaoa Rd,0,4655
-36.96234,merged_30,174.85437,6005-20180725154052_v68.11,51331-20180725154052_v68.11,,797 Great South Rd Otahuhu,0,6005
-37.03806,merged_29,174.89562,51117-20180702170310_v67.28,,,Coxhead Rd/Hooks Rd,1,51117
-36.92692,merged_29,174.89662,31761-20180702170310_v67.28,,,Ti Rakau Drive/Harris Rd,1,31761
-36.85463,merged_29,174.76779,7148-20180702170310_v67.28,11077-20180702170310_v67.28,,36 Symonds St,0,7148
-36.79693,merged_29,175.03252,1181-20180702170310_v67.28,61055-20180702170310_v67.28,,Causeway Rd near Wilma Rd,0,1181
-36.91451,merged_30,174.7303,8597-20180725154052_v68.11,11406-20180725154052_v68.11,,143 May Rd,0,8597
-37.06782,merged_29,174.93091,51576-20180702170310_v67.28,,,Elliot St/Rushgreen Ave,1,51576
-36.92797,merged_29,174.72747,11369-20180702170310_v67.28,,,Hillsborough Rd/Canberra Ave,1,11369
-36.8474,merged_30,174.87172,7354-20180725154052_v68.11,31077-20180725154052_v68.11,,759 Riddell Rd,0,7354
-36.86199,merged_29,174.90107,31596-20180702170310_v67.28,,,/18 Hattaway Ave,1,31596
-36.95713,merged_29,174.81649,51744-20180702170310_v67.28,,,Archboyd Ave/Bicknell Rd,1,51744
-36.88127,merged_29,174.76194,8513-20180702170310_v67.28,11416-20180702170310_v67.28,,Stop A Mt Eden Village,0,8513
-36.9624,merged_29,174.87206,6191-20180702170310_v67.28,31824-20180702170310_v67.28,,Otara Stop East Tamaki Rd,0,6191
-36.76114,merged_29,174.74889,41508-20180702170310_v67.28,,,Forrest Hill Rd and Blackborough,1,41508
-36.84491,merged_29,174.76779,11815-20180702170310_v67.28,,,Customs St/Britomart,1,11815
-36.84581,merged_29,174.8215,31009-20180702170310_v67.28,,,Tamaki Drive/Hapimana St,1,31009
-36.73563,merged_29,174.6915,41498-20180702170310_v67.28,,,Albany Hwy and Summerfield,1,41498
-36.97813,merged_30,174.82108,2339-20180725154052_v68.11,51787-20180725154052_v68.11,,59 Tidal Rd,0,2339
-36.90513,merged_29,174.92491,1978-20180702170310_v67.28,32012-20180702170310_v67.28,,78 Union Rd,0,1978
-36.76874,merged_30,174.76792,41098-20180725154052_v68.11,,,Craig Rd and Milford,1,41098
-36.97582,merged_29,174.88947,31806-20180702170310_v67.28,,,Flat Bush Rd/Ravenna Way,1,31806
-36.91184,merged_29,174.90859,2202-20180702170310_v67.28,31644-20180702170310_v67.28,,178 Bradbury Rd,0,2202
-36.73405,merged_29,174.70758,3764-20180702170310_v67.28,41490-20180702170310_v67.28,,Bush Rd near Bushlands Park Dr,0,3764
-36.78007,merged_29,174.7491,3386-20180702170310_v67.28,41332-20180702170310_v67.28,,Opp 27 Wairau Rd,0,3386
-36.85495,merged_30,174.65128,21163-20180725154052_v68.11,,,Te Atatu Rd/Peninsula Medical Centre,1,21163
-36.8719,merged_30,174.77439,8602-20180725154052_v68.11,11739-20180725154052_v68.11,,40 Gilles Ave,0,8602
-36.89875,merged_30,174.81156,31452-20180725154052_v68.11,,,Main Highway/Ellerslie Domain,1,31452
-36.9191,merged_29,174.70239,8351-20180702170310_v67.28,11198-20180702170310_v67.28,,459 Blockhouse Bay Rd,0,8351
-37.00818,merged_30,174.88984,51234-20180725154052_v68.11,,,Great South Rd/Manukau Superclinic,1,51234
-36.93695,merged_30,174.88484,2022-20180725154052_v68.11,51793-20180725154052_v68.11,,10 Cryers Rd,0,2022
-36.89497,merged_29,174.84008,7480-20180702170310_v67.28,31467-20180702170310_v67.28,,21 Lunn Ave,0,7480
-36.8815,merged_30,174.73077,11875-20180725154052_v68.11,,,St Lukes Rd/Lyon Ave,1,11875
-36.78817,merged_30,174.77151,3377-20180725154052_v68.11,41123-20180725154052_v68.11,,Takapuna Platform 1,0,3377
-36.97523,merged_30,174.82538,51602-20180725154052_v68.11,,,Haddon St/Aorere Park,1,51602
-36.88732,merged_29,174.77764,1753-20180702170310_v67.28,11817-20180702170310_v67.28,,137 Market Rd Opp St Cuthberts,0,1753
